Video ID,Product Title,Product Colors,Product Sizes,Product Link,Product Picture URL,Screenshot URL,Time Stamp,Match Type,Price
6,Ode to joy Wang Ziwen with 2016 new patent leather bag chain Small Bag Shoulder Bag Messenger Bag woman bag,"Red, Black",-,http://ho.lazada.com.my/SHWfv9,https://my-live-03.slatic.net/p/7/ode-to-joy-wang-ziwen-with-2016-new-patent-leather-bag-chain-small-bag-shoulder-bag-messenger-bag-woman-bag-1503682620-72878997-c477c39ad34f5ad48010e2016e22f019-webp-zoom_850x850.jpg,http://i66.tinypic.com/qmx8xk.png,20:03,Similar,
6,Elegant jeans blue jumpsuits casual romper for women summer playsuits vintage sexy denim shorts overall,Denim,"S, M, L, XL",http://ho.lazada.com.my/SHWpy9,https://my-live-03.slatic.net/p/7/elegant-jeans-blue-jumpsuits-casual-romper-for-women-summerplaysuits-vintage-sexy-denim-shorts-overall-1490102003-38968922-307f7a5c24f6857e3a9a55219764b6dc-webp-zoom_850x850.jpg,http://i64.tinypic.com/2vkzrf7.png,22:52,Similar,
6,Moonar Women Ladies Spring/Autumn Outwear Suit OL Blazer Long Sleeve Rivet Round Neck Short Jacket Coat,"White, Black","S, M, L, XL",http://ho.lazada.com.my/SHWq30,https://my-live-01.slatic.net/p/7/moonar-women-ladies-springautumn-outwear-suit-ol-blazer-longsleeve-rivet-round-neck-short-jacket-coat-white-1499470267-38726855-83b4daddd69b35d805b87f379477e5a5-webp-zoom_850x850.jpg,http://i68.tinypic.com/28je81s.png,23:51,Similar,
6,Hequ Women Fashion Knee-Length Skinny Office Dress Short Sleeve Robes Bodycon Pencil Dress Black,Black,"S, M, L, XL",http://ho.lazada.com.my/SHWg3y,https://my-live-02.slatic.net/p/7/hequ-women-fashion-knee-length-skinny-office-dress-short-sleeverobes-bodycon-pencil-dress-black-1502166789-85844586-e0caea4bb9bfd26125a6a5d4dab8a296-webp-zoom_850x850.jpg,http://i66.tinypic.com/1e6ykx.png,26:06:00,Similar,
6,Women black split Maxi skirts fitness casual long skirt (Red red),"Red, Black",S - 4XL,http://ho.lazada.com.my/SHWg03,https://my-live-02.slatic.net/p/7/women-black-split-maxi-skirts-fitness-casual-long-skirt-red-red-1497197301-02796754-0251c2d0b74e6bf2b763a2c1ecf496f7-webp-zoom_850x850.jpg,http://i65.tinypic.com/2hqgje8.jpg,27:07:00,Similar,
6,Elegant High Waist Pleated Tutu Skirt Saias Longas Women Long Tulle Skirt A-line Midi Maxi Skirts Faldas Mujer 2016 Top Quality(Beige),"White, apricot, black, gray, wine red",Dresses Length:Ankle-Length,http://ho.lazada.com.my/SHWg1T,https://my-live-02.slatic.net/p/7/elegant-high-waist-pleated-tutu-skirt-saias-longas-women-long-tulleskirt-a-line-midi-maxi-skirts-faldas-mujer-2016-top-qualitybeige-1477880728-14482851-1896298c7ac7ec06135e4983a9734c10-webp-zoom_850x850.jpg,http://i64.tinypic.com/2qlv1wp.png,29:11:00,Similar,
6,Ode to joy Yang Zi with backpack backpack all-match female Korean Han college students fashion wind bag,-,-,http://ho.lazada.com.my/SHWfPI,https://my-live-03.slatic.net/p/7/ode-to-joy-yang-zi-with-backpack-backpack-all-match-female-korean-han-college-students-fashion-wind-bag-1503330021-80215177-6fb10abe3dc2e802eca99bc01306b01e-webp-zoom_850x850.jpg,http://i64.tinypic.com/33pdp47.png,31:43:00,Similar,
6,Women Summer Autumn Loose Blouse Female Plus Size Cool Comfortable Wear Chiffon Tops Lady Long Sleeve Slim Orange Blouse,"White, Black, Green, Blue, Pink, Orange, Yellow",S - 4XL,http://ho.lazada.com.my/SHWq1g,https://my-live-02.slatic.net/p/7/women-summer-autumn-loose-blouse-female-plus-size-cool-comfortablewear-chiffon-tops-lady-long-sleeve-slim-green-blouse-1503464078-90902187-2cf6190ce22d9597f17472e9329ca151-webp-zoom_850x850.jpg,http://i68.tinypic.com/33lyogh.png,33:04:00,Similar,
6,Hot sale Explosion Paragraph Summer Large Size Vest Printed Sleeveless Floral O-Neck Chiffon Short Dress (Black floral With White Background),"Black, White, Green, Pink","S, M, L, XL, XXL",http://ho.lazada.com.my/SHWbxJ,https://my-live-02.slatic.net/p/7/hot-sale-explosion-paragraph-summer-large-size-vest-printedsleeveless-floral-o-neck-chiffon-short-dress-black-floral-withwhite-background-1477297913-69068451-2a8df61098541fdd5238eb291a6583da-webp-product_340x340.jpg,http://i65.tinypic.com/6gzvqq.jpg,35:13:00,Similar,
6,The summer of 2017 Korean art students Canvas Bag Shoulder Bag Handbag canvas bag bag bag - simple letter Sen Ode to joy white,White,-,http://ho.lazada.com.my/SHWfQ1,https://my-live-03.slatic.net/p/7/the-summer-of-2017-korean-art-students-canvas-bag-shoulder-bag-handbag-canvas-bag-bag-bag-simple-letter-sen-ode-to-joy-white-1502451243-04111507-90e3bb42eb5a28fff923f951189a5cff-webp-zoom_850x850.jpg,http://i68.tinypic.com/5lbgi0.png,35:45:00,Similar,
6,Hequ Women's Summer Elastic Waist Lace Floral Layered Midi Pencil Skirt Grey,"Grey, White, Black, Pink","S, M, L",http://ho.lazada.com.my/SHWpxO,https://my-live-02.slatic.net/p/7/hequ-womens-summer-elastic-waist-lace-floral-layered-midi-pencilskirt-grey-1497061910-53732254-f825ae5f7b1c60df5b86d1bc60ccf8fc-webp-zoom_850x850.jpg,http://i67.tinypic.com/vd0i8x.png,35:57:00,Similar,
6,Female Slim fit lotus leaf edge short paragraph long-sleeved small suit autumn dress,"White, Pink, Blue, Yellow, Grey, Black",S - 3XL,http://ho.lazada.com.my/SHWq3U,https://my-live-03.slatic.net/p/7/female-slim-fit-lotus-leaf-edge-short-paragraph-long-sleeved-small-suit-autumn-dress-white-white-1501736728-92757466-b95cb070d0957e88f4f38b53a2c1f611-webp-zoom_850x850.jpg,http://i68.tinypic.com/2dsjxiq.png,37:12:00,Similar,
6,Leyi ladies in vain slim black and white striped T-shirt,Stripe,S - 4XL,http://ho.lazada.com.my/SHWg4r,https://my-live-03.slatic.net/p/7/leyi-ladies-in-vain-slim-black-and-white-striped-t-shirt-1500541570-42924216-76404db020985c16166b18e95e74e931-webp-zoom_850x850.jpg,http://i65.tinypic.com/fc2ryg.png,38:44:00,Similar,
6,Women Autumn Winter Long Waistcoat Female Loose Sleeveless Vest Coat Blazers Office Lady Wear Jacket Coat (black),Black,S - 3XL,http://ho.lazada.com.my/SHWg59,https://my-live-01.slatic.net/p/7/women-autumn-winter-long-waistcoat-female-loose-sleeveless-vest-coat-blazers-office-lady-wear-jacket-coat-black-1508598256-016258211-924d689c88a744df907ef1e778495b5e-webp-zoom_850x850.jpg,http://i65.tinypic.com/fc2ryg.png,38:44:00,Similar,
6,Andux Sexy Under-dress Seamless Firm Control Tube Top Stretch Strapless Tight Fitted Slip Shaper Mini Dress SS-W03 White,"White, Beige, Black",S - 3XL,http://ho.lazada.com.my/SHWq2G,https://my-live-02.slatic.net/p/7/andux-sexy-under-dress-seamless-firm-control-tube-top-stretch-strapless-tight-fitted-slip-shaper-mini-dress-ss-w03-white-1469606140-22399911-ed82e0115f65968d03796310c42399ce-webp-zoom_850x850.jpg,http://i67.tinypic.com/vno66v.png,39:15:00,Similar,
6,Men slim fit fashion cotton blazer Suit Jacket black blue khaki plus size M to 5XL Male blazers coat,"Red, Blue, Beige, Dark Blue, Black",S - 5XL,http://ho.lazada.com.my/SHWq3H,https://my-live-02.slatic.net/p/7/men-slim-fit-fashion-cotton-blazer-suit-jacket-black-blue-khakiplus-size-m-to-5xl-male-blazers-coatred-1472822723-35875331-72da78419386e7c2194cd4da50304829-webp-zoom_850x850.jpg,http://i63.tinypic.com/dnja7b.png,40:32:00,Similar,
7,Men Slim Fit Stylish Casual One Button Suit Coat Jacket Business Blazers Men Coat High Quality Men Blazers (Grey),Grey,"M,L,Xl,XXL,XXXL",http://ho.lazada.com.my/SHWqFE,https://my-live-01.slatic.net/p/7/men-slim-fit-stylish-casual-one-button-suit-coat-jacket-businessblazers-men-coat-high-quality-men-blazers-grey-1491668382-69663342-2827662949228fe022bb2a027e92f47a-zoom_850x850.jpg,http://i64.tinypic.com/9gvurt.png,01:36,Similar,
7,Tag Heuer Eye Frames Phantomatik 0532-004 Burgundy Black Eyeframes Eyeglassess Full Rimmed Spectacle,Burgundy,5.1 x 2.1 x 14.0 (L x W x H),http://ho.lazada.com.my/SHWqTc,https://my-live-02.slatic.net/p/8/tag-heuer-eye-frames-phantomatik-0532-004-burgundy-black-eyeframes-eyeglassess-full-rimmed-spectacle-1507743340-8946238-5e0835e0fb24993f4bd8872ca0d78b44-zoom.jpg,http://i64.tinypic.com/9gvurt.png,01:36,Similar,
7,"Bostitch Ascend 3 in 1 Stapler with Integrated Remover & Staple Storage, Pink (B210-PINK)",Pink,no size,http://ho.lazada.com.my/SHWtlV,https://my-live-01.slatic.net/p/3/bostitch-ascend-3-in-1-stapler-with-integrated-remover-amp-staple-storage-pink-b210-pink-1505090825-96466398-8b69f13bd0dfb7845edfb1ab19173d46-zoom.jpg,http://i66.tinypic.com/14vh5ck.png,02:21,Similar,
7,Oooo Korean fashion Men long-sleeved business casual Formal Shirts Black,Black,"M,L,Xl,XXL,3XL,4XL",http://ho.lazada.com.my/SHWtmm,https://my-live-02.slatic.net/p/7/oooo-korean-fashion-men-long-sleeved-business-casual-formal-shirtsblack-1504951686-42304688-06ef07c47d7e3f09c5a7d73ac10ef6dd-zoom_850x850.jpg,http://i68.tinypic.com/103g5zq.jpg,03:18,Similar,
7,Man fashion Autumn Suit Men's Slim Fit Stylish Casual One Button Suit Coat Jacket Business Blazers Men Coat High Quality Men Blazers- Wine Red,Red,"M,L,Xl,XXL,XXXL",http://ho.lazada.com.my/SHWtnL,https://my-live-02.slatic.net/p/7/man-fashion-autumn-suit-men39s-slim-fit-stylish-casual-one-button-suit-coat-jacket-business-blazers-men-coat-high-quality-men-blazers-wine-red-1507805349-505214601-49df4aebf999d3b9af5f84d9850d74b7-zoom_850x850.jpg,http://i65.tinypic.com/2jb8i6v.png,04:47,Similar,
7,Ashley Jeweller New Fashion Four Leaf Lucky Clover Pendant Necklace Chain Silver,Silver,no size,http://ho.lazada.com.my/SHWton,https://my-live-01.slatic.net/p/8/ashley-jeweller-new-fashion-four-leaf-lucky-clover-pendant-necklace-chain-silver-1502603694-49078527-92601f6526042182500b5740adf91f16-zoom.jpg,http://i65.tinypic.com/2u6yzus.png,05:10,Similar,
7,(REFURBISHED) Apple Iphone 6 Plus 64GB - Silver [Grade B],Silver,6.9 x 0.71 x 15.8 (L x W x H),http://ho.lazada.com.my/SHWtpc,https://my-live-01.slatic.net/p/2/refurbished-apple-iphone-6-plus-64gb-silver-grade-b-1479692003-5197769-7c9a0838c12dd26ee1f7023670c343c2-zoom.jpg,http://i65.tinypic.com/vmrbd3.png,06:18,Similar,
7,Women Long Sleeve Suit Blazers Coats OL Business Formal Blazer Slim for Office Ladies,Black,S M L XL XXL,http://ho.lazada.com.my/SHWtq9,https://my-live-01.slatic.net/p/7/women-long-sleeve-suit-blazers-coats-ol-business-formal-blazer-slim-for-office-ladies-1506902906-15909089-abd6001da281e3321fe6392b133eac4b-zoom_850x850.jpg,http://i65.tinypic.com/122cjdj.png,07:37,Similar,
7,Zurich home black forest series coffee cup ceramic creative minimalist coffee cup cups drink with mug cup,Black,9.5 x 9.0 (L x H),http://ho.lazada.com.my/SHWtr6,https://my-live-01.slatic.net/p/3/zurich-home-black-forest-series-coffee-cup-ceramic-creative-minimalist-coffee-cup-cups-drink-with-mug-cup-1505308484-01323909-bceb5495765f41ada9f46d8320707558-zoom.jpg,http://i63.tinypic.com/slqs2e.png,08:32,Similar,
7,FOREVER 21 Loop-Ring Faux Leather Tote Shoulder Bag (Cream),Cream,44 cm (L) x 12 cm (W) x 30 cm (H),http://ho.lazada.com.my/SHWtrt,https://my-live-02.slatic.net/p/7/forever-21-loop-ring-faux-leather-tote-shoulder-bag-cream-1504145398-87458928-76a1a8f0d740fd480bafc29cc2d752d6-zoom_850x850.jpg,http://i63.tinypic.com/2f06mjc.png,09:20,Similar,
7,MACBOOK AIR,Silver,Display Size - 13.3,http://ho.lazada.com.my/SHWtsC,https://my-live-03.slatic.net/p/2/macbook-air-1507178612-35696469-43972e254575ed3af5c460fdef4179e6-zoom.jpg,http://i68.tinypic.com/fyj2iw.png,10:09,Similar,
7,Wild spring New style temperament sleeve suit female coat (White),White,"S,M, XL, XXL, 3XL, 4XL, 5XL",http://ho.lazada.com.my/SHWtss,https://my-live-01.slatic.net/p/7/wild-spring-new-style-temperament-sleeve-suit-female-coat-white-white-1500929009-78128726-60f551e0d5be25f62d8eb97ccdb43a06-zoom_850x850.jpg,http://i65.tinypic.com/2rw2r0w.png,11:10,Similar,
7,Luxury Creative 30 Minute Hourglass Wooden Hour Glass Sand Timer Clock Sandglass Tea Timers Crystal Craft Gift for Kids,Dark Brown,no size,http://ho.lazada.com.my/SHWtuP,https://my-live-02.slatic.net/p/3/luxury-creative-30-minute-hourglass-wooden-hour-glass-sand-timerclock-sandglass-tea-timers-crystal-craft-gift-for-kids-1477876002-45822851-17281a033d17e4077384341e155e6377-zoom.jpg,http://i64.tinypic.com/67k5r9.png,12:08,Similar,
7,Colavita Womens Luxury Iced Out Pave Floating Crystal Quartz Calendar Stainless Steel Watch (Silver),Silver,15 x 15 x 15 (L x W x H),http://ho.lazada.com.my/SHWtvK,https://my-live-03.slatic.net/p/8/colavita-womens-luxury-iced-out-pave-floating-crystal-quartzcalendar-stainless-steel-watch-silver-1484704540-18747981-57b7d28873a82f559170d09ea75b09a9-zoom.jpg,http://i65.tinypic.com/14xp7dg.png,13:01,Similar,
7,(Refurbished) Avaya 1608-I IP Deskphone 1608i SKU: 700508260 for IP Office Business Phones,Black,23 x 20 x 3.5 (L x W x H),http://ho.lazada.com.my/SHWtxS,https://my-live-03.slatic.net/p/2/refurbished-avaya-1608-i-ip-deskphone-1608i-sku-700508260-for-ipoffice-business-phones-1483933246-66737481-df0f036b21c34a16eafaa0874918fc40-zoom.jpg,http://i65.tinypic.com/jidzir.png,14:39,Similar,
7,EDGEWOOD Lakewood 5x7 Black photo frame with mat for 4x6 picture or 5x7 photo without mat,Black,26x21x3cm,http://ho.lazada.com.my/SHWuqK,https://my-live-02.slatic.net/p/4/edgewood-lakewood-5x7-black-photo-frame-with-mat-for-4x6-picture-or-5x7-photo-without-mat-1509072149-602450611-2bdde217f03821b32c12c9f07c22c1e6-webp-zoom.jpg,http://i63.tinypic.com/1549d6x.png,15:54,Similar,
7,"Artiva USA Silverado, Contemporary Design, 27.5-inch Brushed Steel Metal Table Lamp with Adjustable Swing Arm",Silver,27.5-inch tall x 28-inch wide,http://ho.lazada.com.my/SHWurI,https://my-live-03.slatic.net/p/3/artiva-usa-silverado-contemporary-design-275-inch-brushed-steel-metal-table-lamp-with-adjustable-swing-arm-1509678786-215919121-059d87bd22ed4efaaf909ee70b7e2ce1-webp-zoom.jpg,http://i66.tinypic.com/3478fgw.png,16:49,Similar,
4,Korean-style spring New style autumn casual round neck sweater men's jacket,Light Gray,"M, L, XL, XXL, 3XL",http://ho.lazada.com.my/SHWlYE,https://my-live-02.slatic.net/p/7/korean-style-spring-new-style-autumn-casual-round-neck-sweater-men39s-jacket-light-gray-color-1509462065-856018911-452c07f0caa2a4b233fdc5d0108b963c-webp-zoom_850x850.jpg,http://i68.tinypic.com/5cnkg6.png,01:01,Similar,
4,Women's Winter Waistcoats Vests Lady Cotton Padded Hooded Sleeveless Jacket Coat,Black,"M, L, XL, XXL",http://ho.lazada.com.my/SHWlZ4,https://my-live-01.slatic.net/p/7/women39s-winter-waistcoats-vests-lady-cotton-padded-hooded-sleeveless-jacket-coat-black-1506307367-40751749-0959171561ff9e8bf4de2c8542715cdc-webp-zoom_850x850.jpg,http://i68.tinypic.com/5cnkg6.png,01:01,Similar,
4,Korea men's casual slim elastic trousers quick-drying elastic sports Pants,Black,"28, 29, 30, 31, 32, 33, 34, 36, 38",http://ho.lazada.com.my/SHWlZQ,https://my-live-01.slatic.net/p/7/korea-men39s-casual-pants-slim-elastic-trousers-quick-drying-elastic-pants-sports-pants-black-1507851874-056373701-2c1b9ac4a122ad6f4715760a0f04b273-webp-zoom_850x850.jpg,http://i65.tinypic.com/2rzw2ds.png,02:31,Similar,
4,Men's Coat Jacket Business Casual Set Slim Fit Business TrousersOne Button Suit Blazers Men Sets Suits & Pants,White,"M, L, XL, XXL, 3XL",http://ho.lazada.com.my/SHWlsN,https://my-live-02.slatic.net/p/7/men39s-coat-jacket-business-casual-set-slim-fit-business-trousersone-button-suit-blazers-men-sets-suits-amp-pantswhite-1508570500-174572211-5e5dbba17019d6836fce992bf7ab1369-webp-zoom_850x850.jpg,http://i68.tinypic.com/2vsnfk9.png,03:13,Similar,
4,Korean Version Hit Color Rainbow Striped Sweater Fashion Ladies Knitted Sweater,"Red, White, Yellow, Green, Blue",One Size Fit All,http://ho.lazada.com.my/SHWlsj,https://my-live-03.slatic.net/p/7/korean-version-hit-color-rainbow-striped-sweater-fashion-ladies-knitted-sweater-1509120945-815558611-8677a62d052f52f54e3cbf772a405d51-webp-zoom_850x850.jpg,http://i66.tinypic.com/rua3ck.png,04:19,Similar,
4,Men 's leisure suit sweater Korean men' s sportswear fitness clothing,Black,"M, L, XL, XXL, 3XL",http://ho.lazada.com.my/SHWltO,https://my-live-03.slatic.net/p/7/men-s-leisure-suit-sweater-korean-men-s-sportswear-fitnessclothing-large-scale-sports-suit-black-1502729951-28492537-1a6feb0fbfdb2a6b3111a9c1db0a33ba-webp-zoom_850x850.jpg,http://i64.tinypic.com/5lvs5k.png,05:19,Similar,
4,England spring and summer Slim fit men's small suit,Black,"M, L, XL, XXL, 3XL, 4XL, 5XL",http://ho.lazada.com.my/SHWluc,https://my-live-03.slatic.net/p/7/england-spring-and-summer-slim-fit-men39s-small-suit-black-color-black-color-1497393406-79507264-ae6618b2e0cfe82a05fbfd095877b4a8-webp-zoom_850x850.jpg,http://i68.tinypic.com/ka687p.png,06:40,Similar,
4,Comfortable T-shirts For Men High Quality Casual Sports Shirts Quick Dry Anti-Shrink,"Blue, Orange","XS, S, M, L, XL",http://ho.lazada.com.my/SHWlwB,https://my-live-01.slatic.net/p/7/comfortable-t-shirts-for-men-high-quality-casual-sports-shirtsquick-dry-anti-shrinkblue-1466487373-92603311-a27e45e9474bf5fb7b682dd59306fda0-webp-zoom_850x850.jpg,http://i66.tinypic.com/6rsnea.png,07:00,Similar,
4,Table Lamp Oak Bed Head Light Living Room Bedroom Decoration Light Desk Lamp,White,12cm *12cm*H23cm,http://ho.lazada.com.my/SHWlx7,https://my-live-02.slatic.net/p/3/table-lamp-oak-bed-head-light-living-room-bedroom-decoration-light-desk-lamp-12cm-12cm-h23cm-1502053404-36852876-8e145a2f8ce6bffd48535b309f183814-webp-zoom.jpg,http://i63.tinypic.com/1zdp27p.png,08:58,Similar,
4,topsellers365 Stylish for COOFANDY Men Slim Trench Coat Long Jacket Double Breasted Overcoat Outwear Warm Woolen Coat,Grey,"S, M, L, XL, XXL",http://ho.lazada.com.my/SHWlyA,https://my-live-01.slatic.net/p/7/topsellers365-stylish-for-coofandy-men-slim-trench-coat-long-jacketdouble-breasted-overcoat-outwear-warm-woolen-coat-grey-1504948422-90226688-ed976c821d08e79013547cc8c4aeb711-webp-zoom_850x850.jpg,http://i66.tinypic.com/1z6fbd3.png,09:59,Similar,
4,EOZY Korean Style Fashion Ladies Women Lapel Collar Solid Color Long Woolen Coats Double Breasted Jackets Trenches Overcoat Outerwear Windbreaker,White,"S, M, L, XL",http://ho.lazada.com.my/SHWlzf,https://my-live-02.slatic.net/p/7/eozy-korean-style-fashion-ladies-women-lapel-collar-solid-colorlong-woolen-coats-double-breasted-jackets-trenches-overcoatouterwear-windbreaker-white-1481737597-99778871-120b2d4308471243afe20bc44f057f3b-webp-zoom_850x850.jpg,http://i65.tinypic.com/23kdaab.png,10:18,Similar,
4,Children Girls Korea Traditional Hanbok Old Dress Uniform Costume,"White, Red","M, L, XL",http://ho.lazada.com.my/SHWm1N,https://my-live-03.slatic.net/p/7/children-girls-korea-traditional-hanbok-old-dress-uniform-costume-1504178491-66082238-a52f4be7addb935fb9eda94d199bb115-webp-zoom_850x850.jpg,http://i67.tinypic.com/k49tv7.png,11:41,Similar,
4,Children Girls Korea Traditional Hanbok Old Dress Uniform Costume,"White, Pink","M, L",http://ho.lazada.com.my/SHWm22,https://my-live-01.slatic.net/p/7/children-girls-korea-traditional-hanbok-old-dress-uniform-costume-1504604310-20192068-7f6798b92b4f90d3e8e4bae1feaf0c36-webp-zoom_850x850.jpg,http://i63.tinypic.com/dfy5uc.png,12:45,Similar,
4,Small bag tote bag all-match oblique shoulder bag lady,Pink,Small,http://ho.lazada.com.my/SHWm2b,https://my-live-03.slatic.net/p/7/small-bag-tote-bag-all-match-oblique-shoulder-bag-lady-new-simple-korean-mini-pink-1502381887-18699007-3f2a763936b46600916d821d01a9b732-webp-zoom_850x850.jpg,http://i67.tinypic.com/9la9o8.png,17:34,Similar,
4,Samsung Galaxy S7 Edge 32GB,Silver,"5.5"" Screen",http://ho.lazada.com.my/SHWm3F,https://my-live-02.slatic.net/p/2/samsung-galaxy-s7-edge-32gb-silver-1467363038-9126909-5e3834d3fa633c390572bd53de26156a-webp-zoom.jpg,http://i67.tinypic.com/2yy45zb.png,18:01,Similar,
4,Korean-style men v-neck Slim fit knit shirt men's sweater,White,"M, L, XL, XXL, 3XL",http://ho.lazada.com.my/SHWm65,https://my-live-01.slatic.net/p/7/korean-style-men-v-neck-slim-fit-knit-shirt-men39s-sweater-white-1508092356-589506011-e398e6af8105fdf79f0a1c41eb492708-webp-zoom_850x850.jpg,http://i63.tinypic.com/166d8cn.png,19:04,Similar,
4,Korean-style solid color men round neck men's top Qiudong sweater,Pink,"M, L, XL, XXL, 3XL",http://ho.lazada.com.my/SHWm7C,https://my-live-03.slatic.net/p/7/korean-style-solid-color-men-round-neck-men39s-top-qiudong-sweater-pink-1508092011-063206011-dc09ec724082a512e7d1165b50e9b30f-webp-zoom_850x850.jpg,http://i67.tinypic.com/14c7fp3.png,20:06,Similar,
4,EOZY Fashion Ladies Women Pocket Hooded Fleece,White,"S, M, L, XL, XXL",http://ho.lazada.com.my/SHWm8G,https://my-live-02.slatic.net/p/7/eozy-fashion-ladies-women-pocket-hooded-fleece-soft-warm-wintercoat-korean-style-female-solid-color-thick-padded-zipperlightweight-jacket-white-1481793430-25209971-8a36493a7ec0d038e6644c431959657d-webp-zoom_850x850.jpg,http://i67.tinypic.com/r2m58w.png,21:16,Similar,
4,DEPERO Vintage Retro Women Ladies Floral Off Shoulder Maxi Swing Party Evening Long Dress,Black,"S, M, L, XL, XXL",http://ho.lazada.com.my/SHWmCG,https://my-live-01.slatic.net/p/7/depero-vintage-retro-women-ladies-floral-off-shoulder-maxi-swing-party-evening-long-dressblack-1507359162-27398799-ac27f21d1b8f6b21f1c5770e906800c2-webp-zoom_850x850.jpg,http://i63.tinypic.com/2url3dh.png,22:09,Similar,
4,New Astar Lady Winter Fashion Lapel Long Sleeve Solid Classic Wool Blend Coat,"Black, Red, Brown","S, L",http://ho.lazada.com.my/SHWmJR,https://my-live-02.slatic.net/p/7/new-astar-lady-winter-fashion-lapel-long-sleeve-solid-classic-woolblend-coat-outwear-1504952735-35010788-29ce2bff8cdbf657f9aff795504be56a-webp-zoom_850x850.jpg,http://i68.tinypic.com/23mptv6.png,24:09:00,Similar,
4,17 summer New style V-neck ice blue color lace dress fashion ladies Korean-style short-sleeved summer Slim fit skirt 499,Blue,"S, M, L, XL",http://ho.lazada.com.my/SHWmOo,https://my-live-03.slatic.net/p/7/17-summer-new-style-v-neck-ice-blue-color-lace-dress-fashion-ladieskorean-style-short-sleeved-summer-slim-fit-skirt-499-light-blue-1496885244-03775044-77ac300124d7cffedd84776f6813c48d-webp-zoom_850x850.jpg,http://i68.tinypic.com/23mptv6.png,24:43:00,Similar,
4,Autumn and Winter New Style High-necked Women's Bottoming Shirt Thick Light Blue Sweater,Blue,Unsize,http://ho.lazada.com.my/SHWmPE,https://my-live-01.slatic.net/p/7/autumn-and-winter-new-style-high-necked-womens-bottoming-shirtthick-light-blue-sweater-unisize-1502624988-13039827-b84ac1abddd9cb592e5b1b08b0218bbc-webp-zoom_850x850.jpg,http://i66.tinypic.com/30uef6s.png,25:23:00,Similar,
4,Home Furniture Chair Loveseat Sofa Couch Stretch Protect Cover Slipcover,Grey,1-seat:35 Inch-55 Inch Chair,http://ho.lazada.com.my/SHWmRV,https://my-live-03.slatic.net/p/3/home-furniture-chair-loveseat-sofa-couch-stretch-protect-coverslipcover-gray-1-seater-1471421725-75330921-f8974edcadf8a1f36077b37669623d95-webp-zoom.jpg,http://i66.tinypic.com/2wd54xh.png,27:01:00,Similar,
4,MF DESIGN LOUIS FABRIC QUEEN Divan Bed Frame,Grey,"Queen Size, Thickness of Headboard 5.5 inches",http://ho.lazada.com.my/SHWmSF,https://my-live-03.slatic.net/p/3/mf-design-louis-fabric-queen-divan-bed-frame-greywater-resistant-fabric-1507216390-72516351-25c5e3008a2c6f73ffcee135afbb0b11-webp-zoom.jpg,http://i67.tinypic.com/v683uh.jpg,28:00:00,Similar,
4,Grandwish Men Cotton Casual Coat Classic Denim Jacket Korean design,Black,"M, L, XL, XXL, 3XL, 4XL",http://ho.lazada.com.my/SHWnAp,https://my-live-03.slatic.net/p/7/grandwish-men-cotton-casual-coat-classic-denim-jacket-korean-designslim-m-4xl-black-1494522938-91812613-9a33a4b34a6f0cdcd6ca0b25757d5f2e-webp-zoom_850x850.jpg,http://i66.tinypic.com/v4tczq.png,29:14:00,Similar,
4,GATHER Korean Popular Style 210 cm Winter Cashmere Fringed Scarf Girls Shawl,Brown,210*70 cm,http://ho.lazada.com.my/SHWnBn,https://my-live-02.slatic.net/p/7/gather-korean-popular-style-210-cm-winter-cashmere-fringed-scarf-girls-shawl-brown-1507335863-36675699-09010dc9fc0edfa8a23a98e00e7d967b-webp-zoom_850x850.jpg,http://i65.tinypic.com/1zvsm0h.png,30:04:00,Similar,
4,Women Ladies Home Nightclothes Sets Long Sleeve O-neck Sweatshirts,White,Unsize,http://ho.lazada.com.my/SHWnDJ,https://my-live-01.slatic.net/p/7/women-ladies-home-nightclothes-sets-long-sleeve-o-neck-sweatshirtspants-cartoon-warm-fleece-soft-pajama-sleep-suits-white-1499936480-87406585-2f61ce174246ef826e6db6cdc7fa9d20-webp-zoom_850x850.jpg,http://i65.tinypic.com/120jmue.png,31:19:00,Similar,
4,Red Lady Plain Long Sleeve Woman Female Girl Ladies T-Shirt,"Red, Black, Grey",Unsize,http://ho.lazada.com.my/SHWnEX,https://my-live-02.slatic.net/p/7/red-lady-plain-long-sleeve-woman-female-girl-ladies-t-shirt-t-shirt-clothing-dress-sportswear-top-tees-blouse-t-shirts-cloth-tops-sports-t-shirt-camisoles-short-school-sekolah-kain-baju-kurung-muslim-budak-perempuan-pakaian-lelaki-baju-tank-gadis-wanita-1497888138-41000084-1862f33a7033e7de2dd63e46bc258da1-webp-zoom_850x850.jpg,http://i63.tinypic.com/2n7qveu.png,32:26:00,Similar,
4,Korean-style men autumn student pullover hooded hoodie,Dark green,"M, L, XL, XXL, 3XL",http://ho.lazada.com.my/SHWpD9,https://my-live-01.slatic.net/p/7/korean-style-men-autumn-student-pullover-hooded-hoodie-dark-green-color-1508543935-860050211-c2fc3e42bb75befc8b99755fc0c095b7-webp-zoom_850x850.jpg,http://i65.tinypic.com/2agj437.png,33:29:00,Similar,
